name,currency,timestamp,current_amount
Speer Dobes GmbH,EUR,2021-03-13T21:52:47.068135Z,-35585.759565745524
Teixeira S.A.S.,EUR,2021-06-16T14:51:00.031317Z,-13312.933410384068
Trespa,EUR,2021-05-04T20:21:14.86792Z,-18371.337890625
Wagenvoort Groep,EUR,2021-03-31T09:45:36.11858Z,32410.342883262478
Welch-Ryan,EUR,2021-02-14T17:07:51.274804Z,-38443.83984375
Winters Groep,EUR,2021-05-24T22:21:35.557306Z,-26129.13036391655
le Gallen & van Gelder,EUR,2021-08-29T19:17:05.318803Z,42990.7940770827
Auger Legros SARL,EUR,2021-07-05T19:44:11.254507Z,-80921.28971076339
Coolen NV,EUR,2021-11-16T03:32:05.379489Z,-38443.83984375
Coolen NV,EUR,2022-04-12T13:57:25.717534Z,9999.9351
"Cooper, Bailey and Barker",EUR,2023-05-02T22:24:57.60246Z,-16890.4097
Fabre SA,EUR,2021-08-09T22:01:54.141983Z,-48982.92384730236
"Forster, Mitchell and Hall",EUR,2022-10-16T16:07:23.027994Z,80560.7135
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-08-26T10:23:39.739746Z,-36235.0640113798
"Gough, Evans and Blackburn",EUR,2021-10-09T17:09:02.666752Z,-16017.458659317212
Gröttner,EUR,2021-01-07T04:37:43.436423Z,7217.252090134376
Guibert S.A.S.,EUR,2021-04-21T19:13:58.97579Z,-94349.75106685633
Guibert S.A.S.,EUR,2021-04-22T10:10:55.189523Z,102394.45032823006
Guibert S.A.S.,EUR,2021-08-05T16:37:45.108521Z,41770.15625
Kostolzin AG,EUR,2021-07-20T16:55:59.452291Z,-29067.734183343175
Kostolzin AG,EUR,2021-08-12T22:50:48.596714Z,78373.93
Legendre Maury S.A.,EUR,2021-08-17T00:43:15.16549Z,-78643.4453125
Legendre Maury S.A.,EUR,2023-01-31T12:55:15.46822Z,72938.1653
Lesage,EUR,2021-11-20T16:53:11.16575Z,-1969.9820556640625
Moran PLC,EUR,2021-08-28T21:26:35.645127Z,66683.1453085249
Morin Boulanger et Fils,EUR,2021-08-20T15:11:05.612402Z,56255.8359375
Roussel,EUR,2021-07-03T21:18:09.765684Z,-77608.40625
Samson,EUR,2022-09-05T10:53:26.78199Z,69578.7096
"Simpson, Thompson and Lamb",EUR,2021-10-18T04:48:29.200162Z,88978.4687
"Smith, Francis and Hurst",EUR,2021-10-07T03:01:52.55137Z,4319.129632617168
Speer Dobes GmbH,EUR,2022-12-10T18:25:13.939667Z,32765.6521
"Stokes, Adams and Robinson",EUR,2021-03-04T02:32:19.83509Z,-1973.3711919155999
"Stokes, Adams and Robinson",EUR,2021-06-07T14:58:51.566278Z,204.95752150549274
Striebitz,EUR,2021-09-15T03:27:00.383719Z,44976.97265625
van der Noot & Jonkman,EUR,2021-02-05T22:36:22.32241Z,-90329.79525372524
Andrews-Finch,EUR,2021-06-02T22:19:23.384481Z,-39456.70081943939
Cameron-Buckley,EUR,2021-02-14T23:05:27.05564Z,-59123.1171875
Coolen NV,EUR,2021-02-24T18:39:01.215983Z,70931.70637743006
Coolen NV,EUR,2021-09-01T21:25:55.169899Z,-22722.143195827408
Didier,EUR,2021-09-13T01:36:21.446648Z,-47760.73153745851
Franke,EUR,2021-03-30T02:14:00.85037Z,-101531.71068621661
"Gough, Evans and Blackburn",EUR,2021-01-27T22:04:37.174344Z,-162097.07531545294
Guillon Lesage S.A.,EUR,2021-08-17T03:10:48.407302Z,-19275.645457591312
Haneberg & Cammel,EUR,2021-04-22T10:10:55.189523Z,15810.638671875
"Jones, Smith and Waters",EUR,2022-09-16T01:33:47.139681Z,92435.3411
Koninklijke Stinis,EUR,2021-05-17T03:49:33.642464Z,-77069.66007440025
Koninklijke Stinis,EUR,2021-09-27T02:25:35.410983Z,70201.3828125
Koninklijke van Brunswijk,EUR,2021-06-04T03:12:44.656903Z,96122.515625
Le Gall SARL,EUR,2021-07-16T23:30:33.102608Z,64989.67190505112
Leconte,EUR,2022-11-07T17:26:19.722264Z,-48385.885
Legendre Maury S.A.,EUR,2021-09-10T00:54:03.634564Z,-55580.4129
Nelson Group,EUR,2021-08-15T21:19:40.259464Z,-38841.87109375
Pruvost,EUR,2021-09-24T21:26:09.772156Z,53920.78920563822
Ruppert GmbH & Co. KG,EUR,2021-06-06T20:01:23.742414Z,47678.4635582296
Sontag,EUR,2021-04-23T16:49:28.72648Z,-12484.2926
Speer Dobes GmbH,EUR,2021-08-18T03:05:13.632311Z,-94303.942
Teixeira S.A.S.,EUR,2021-10-09T17:09:02.666752Z,15830.431048618366
Valette Fleury SA,EUR,2021-09-23T07:41:15.683535Z,-34634.84583692985
"Wilkinson, Bennett and Stanley",EUR,2021-11-12T09:36:32.657505Z,-193061.1265545498
le Gallen & van Gelder,EUR,2022-10-24T17:07:09.570349Z,47021.5937
Andrews-Finch,EUR,2021-08-24T16:48:39.462791Z,-62347.08713571006
Bender Scheibe GmbH & Co. OHG,EUR,2021-06-18T23:39:49.065025Z,45469.10586850896
Cameron-Buckley,EUR,2022-04-10T14:00:55.331478Z,56024.713
Delahaye,EUR,2022-10-24T17:07:09.570349Z,29309.966
Fabre S.A.,EUR,2021-01-22T23:18:43.720948Z,-28088.063803935514
"Forster, Mitchell and Hall",EUR,2021-05-01T02:31:21.050798Z,12028.922389988982
Georges S.A.,EUR,2021-11-20T04:59:33.746736Z,20244.69140625
Hanegraaff & Hekker,EUR,2021-03-23T23:27:53.407815Z,-78502.18240334817
"Houghton, Murray and Thomas",EUR,2021-03-17T22:01:21.130857Z,-54731.4609375
"Houghton, Murray and Thomas",EUR,2021-09-16T00:45:41.432991Z,55084.649255997574
"Jones, Shepherd and Price",EUR,2021-04-01T16:44:20.554499Z,-34848.7324
"Jones, Smith and Waters",EUR,2021-01-17T12:13:57.432369Z,319.32849983515587
Jäntsch Schweitzer GmbH & Co. KG,EUR,2022-02-08T02:30:09.79904Z,68811.3266
Kaul GbR,EUR,2021-02-07T07:59:13.385227Z,-63764.81744902798
"Kaur, Kemp and Turner",EUR,2021-06-29T20:16:32.150661Z,-100806.28073607577
Kusch,EUR,2021-08-31T13:18:45.506711Z,32034.544921875
Merle,EUR,2022-04-08T12:22:38.650216Z,-29868.9262
Portaal,EUR,2021-10-21T00:34:32.456325Z,-9275.9638671875
Roussel,EUR,2021-05-04T04:50:35.863069Z,78271.6762
Samson,EUR,2021-03-28T19:15:22.519521Z,7217.252090134376
Welch-Ryan,EUR,2021-05-06T10:28:50.570689Z,-15100.404883912752
de Koning NV,EUR,2022-09-25T11:56:45.387481Z,45758.4241
Armstrong Inc,EUR,2021-03-14T13:54:32.897063Z,-38402.74937766714
Armstrong Inc,EUR,2021-08-23T07:13:10.362387Z,77286.3828125
Drub Mende e.V.,EUR,2022-09-16T00:40:09.594811Z,55453.8697
Fabre S.A.,EUR,2021-08-21T13:50:33.372536Z,-68954.81418918919
Fitzgerald Inc,EUR,2021-07-03T11:35:57.931238Z,-48617.826481678305
Franke,EUR,2021-02-22T20:48:26.36961Z,17442.941708155526
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-05-16T17:00:33.310758Z,21260.826392280345
Georges S.A.,EUR,2022-05-30T08:42:52.417043Z,-59767.8771
"Howard, McCarthy and Harris",EUR,2021-08-15T21:19:40.259464Z,-291.85188477951635
Lesage,EUR,2021-08-24T23:18:45.858943Z,-88718.79542976558
Mars,EUR,2021-06-02T14:43:17.365464Z,14540.9826
Merle,EUR,2021-02-14T23:05:27.05564Z,22040.202070047577
Royal Schagen,EUR,2021-01-20T20:48:49.032295Z,29797.9435
Scholz AG,EUR,2021-07-26T15:15:28.238177Z,-51360.00480561739
Scholz AG,EUR,2021-10-29T16:00:23.493273Z,-33039.6027
"Simpson, Thompson and Lamb",EUR,2021-05-18T06:07:41.073689Z,74675.5275011854
Teixeira S.A.S.,EUR,2021-10-23T03:15:33.265984Z,-91876.88922475107
Valette Fleury SA,EUR,2021-02-01T08:55:53.48794Z,-82638.81100365709
de Koning NV,EUR,2022-08-18T23:44:47.101437Z,38802.2291
Armstrong Inc,EUR,2021-10-18T15:18:20.778045Z,99078.1171875
Bosch & van Haspengouw,EUR,2021-03-01T16:32:07.070232Z,-77716.16760176267
Cameron-Buckley,EUR,2021-04-24T18:17:47.44354Z,1547.195459525628
"Cooper, Bailey and Barker",EUR,2022-01-11T21:01:59.908251Z,-2581.744
Fabre S.A.,EUR,2021-10-21T17:08:44.931595Z,45927.56119606449
Fabre SA,EUR,2021-11-17T03:39:32.567909Z,-88525.7395738435
"Forster, Mitchell and Hall",EUR,2021-01-05T23:27:55.037925Z,46698.537
"Forster, Mitchell and Hall",EUR,2021-09-16T01:21:48.757266Z,-97046.82913250329
Gröttner,EUR,2021-05-04T00:42:58.584834Z,12621.466818820225
Kaul GbR,EUR,2021-06-12T10:33:45.855326Z,16455.012882440024
Kostolzin AG,EUR,2021-10-27T22:48:14.185555Z,87156.99020649864
Leblanc S.A.S.,EUR,2021-09-30T04:32:51.551226Z,12224.1865234375
Legendre Maury S.A.,EUR,2021-10-18T15:18:20.778045Z,11684.727586444325
Moran PLC,EUR,2021-02-05T04:54:31.953189Z,-35143.73133667375
Nelson Group,EUR,2021-08-06T13:14:03.099027Z,-13434.806640625
Salz,EUR,2021-05-03T03:21:40.308714Z,27589.00073704322
"Sanderson, Fox and Holland",EUR,2021-06-23T16:24:16.269806Z,59919.10413703177
Sontag,EUR,2022-03-20T03:46:55.566935Z,42050.1207
Striebitz,EUR,2021-10-29T16:00:23.493273Z,53124.1171875
Teixeira S.A.S.,EUR,2021-10-21T17:56:33.12362Z,-15894.273332094977
Trespa,EUR,2021-10-29T17:23:51.681994Z,62029.89374557141
Andrews-Finch,EUR,2021-02-09T04:58:46.358474Z,-91676.31282598388
Armstrong Inc,EUR,2021-05-02T08:49:46.775443Z,62459.3991
Auger Legros SARL,EUR,2021-06-12T05:15:58.531008Z,-60003.534960522324
"Cooper, Bailey and Barker",EUR,2022-09-20T14:23:18.25761Z,38470.2771
"Cooper, Bailey and Barker",EUR,2023-05-10T09:32:24.532444Z,-56062.7107
Delahaye,EUR,2021-03-09T05:05:00.582853Z,75473.19440226743
Ferreira S.A.R.L.,EUR,2022-06-11T18:51:08.620219Z,65366.4733
Fischer,EUR,2021-03-16T12:45:39.289918Z,66925.18746876704
Gröttner,EUR,2021-08-06T16:32:50.588085Z,30701.169390559695
Guillon Lesage S.A.,EUR,2021-05-07T00:19:09.646407Z,-21292.068229119344
Hope-Short,EUR,2021-06-21T17:01:52.904023Z,-27012.60594476055
"Johnston, Woodward and Anderson",EUR,2021-02-24T01:48:41.3212Z,37786.1015625
Kaul GbR,EUR,2022-07-02T15:36:54.122446Z,-33644.244
Koninklijke Stinis,EUR,2022-12-21T03:07:35.429189Z,-31930.7733
Kusch,EUR,2021-06-22T04:43:17.192912Z,92906.91405540159
Maillard,EUR,2021-03-24T03:58:41.097334Z,-75019.87019914652
Moran PLC,EUR,2021-06-27T10:40:45.720447Z,57321.81663756453
Pruvost,EUR,2022-07-28T16:07:37.520474Z,71697.664
Remmers & Gruijl,EUR,2021-07-22T16:54:45.997049Z,33333.9609375
"Sanderson, Fox and Holland",EUR,2021-09-28T12:36:16.00997Z,45108.21180812139
Schmitt,EUR,2021-05-07T11:24:45.529888Z,-87093.67724466039
Scholz AG,EUR,2021-04-24T00:06:22.542638Z,47752.61523813139
Speer Dobes GmbH,EUR,2022-11-12T01:07:45.101684Z,-21978.2259
Striebitz,EUR,2021-05-10T17:32:26.886689Z,-81153.99033902324
Welch-Ryan,EUR,2021-05-06T16:57:48.547561Z,-7955.9787688847555
Winters Groep,EUR,2021-04-01T16:44:20.554499Z,37869.8359375
Coolen NV,EUR,2021-08-11T04:29:26.252679Z,99708.9968
Didier,EUR,2021-07-07T15:47:57.68282Z,9180.354753454298
Ehlert,EUR,2021-10-21T02:21:59.445432Z,-63605.5623
Franke,EUR,2021-04-01T23:52:40.814686Z,-8297.458311091677
Guibert S.A.S.,EUR,2021-09-24T21:26:09.772156Z,35392.53136428425
Haneberg & Cammel,EUR,2021-02-02T09:09:57.688039Z,-13217.997088371267
Henderson-Wright,EUR,2021-09-27T02:25:35.410983Z,95674.7729
"Howard, McCarthy and Harris",EUR,2021-09-23T00:56:34.736611Z,75861.79023089678
Johnson Group,EUR,2021-06-03T20:23:28.378258Z,-45247.98499342039
Johnson Group,EUR,2021-10-28T02:10:47.734139Z,-53323.99376202045
"Jones, Shepherd and Price",EUR,2021-02-14T16:40:09.192735Z,64881.442508631655
Koninklijke van Brunswijk,EUR,2021-08-29T05:01:49.942719Z,80555.4765625
Kusch,EUR,2021-04-26T17:55:33.038102Z,110146.70265082682
Leconte,EUR,2021-04-01T07:09:06.59552Z,71171.5390625
Mars,EUR,2021-05-02T12:04:30.16243Z,7955.255
Poirier S.A.R.L.,EUR,2021-07-05T04:49:55.856849Z,-67148.73385823642
Pruvost,EUR,2021-07-10T05:46:22.334756Z,-84894.58125889047
Pruvost,EUR,2021-11-19T20:08:08.241129Z,9093.79352625652
Stichting Mol,EUR,2021-09-24T05:26:57.208962Z,79637.4740198528
Trespa,EUR,2021-03-21T12:28:44.189389Z,10680.420589128455
"Wilkinson, Bennett and Stanley",EUR,2021-08-13T01:15:36.583186Z,-31117.239298638528
Auger Legros SARL,EUR,2021-09-01T10:30:15.144381Z,78578.75474158369
Bailey-Bolton,EUR,2021-09-08T16:23:50.735444Z,68004.2375678607
Grein Groth,EUR,2021-07-13T21:17:47.131719Z,100575.62126733475
Hanegraaff & Hekker,EUR,2021-01-04T18:41:55.06981Z,-6343.792600165955
Hope-Short,EUR,2021-02-05T04:54:31.953189Z,13485.77156600661
"Kaur, Kemp and Turner",EUR,2022-01-14T23:52:50.549145Z,-2401.3666
Langlois S.A.R.L.,EUR,2021-09-06T03:06:21.84795Z,93364.57858841988
Leconte,EUR,2021-07-02T00:16:11.133813Z,-21403.4161628734
Legendre Maury S.A.,EUR,2021-10-11T09:36:11.230347Z,14599.731618954482
Maillard,EUR,2021-02-07T07:59:13.385227Z,63764.81744902798
Morin Boulanger et Fils,EUR,2021-10-18T18:28:11.147245Z,-13205.395638791882
Portaal,EUR,2021-04-21T22:37:07.74224Z,-83152.5363144043
Royal Bastiaanse,EUR,2021-09-08T05:42:19.411333Z,-24320.195021465563
Schofield PLC,EUR,2021-09-29T07:53:44.249739Z,42307.14453125
"Simpson, Thompson and Lamb",EUR,2021-02-04T06:45:24.833847Z,-69703.8671875
Welch-Ryan,EUR,2021-05-20T03:10:50.089382Z,-91546.9287756858
"Wilkinson, Bennett and Stanley",EUR,2021-05-23T13:10:59.697104Z,38392.54385964912
"Wilkinson, Bennett and Stanley",EUR,2021-11-09T14:33:51.285102Z,112619.4483406778
Armstrong Inc,EUR,2021-09-30T02:44:59.806226Z,-33694.52289163297
Bender Scheibe GmbH & Co. OHG,EUR,2021-03-26T21:32:06.626611Z,40367.41015625
Bourdon S.A.,EUR,2021-06-22T00:34:01.791025Z,97668.07771045339
"Cooke, Cook and Bell",EUR,2021-04-05T10:49:19.917291Z,70704.93597530114
Delahaye,EUR,2022-10-06T01:53:16.523443Z,1968.9488
Drub Mende e.V.,EUR,2022-05-12T14:50:40.686464Z,-54723.5238
"Gough, Evans and Blackburn",EUR,2021-05-15T23:50:24.732817Z,40403.671875
Grein Groth,EUR,2023-04-02T03:11:59.070629Z,-26972.195
Groen & de Leeuw,EUR,2021-01-28T08:47:50.28463Z,87939.5390625
Hanegraaff & Hekker,EUR,2021-09-02T03:48:28.445666Z,-94205.07847992003
Hope-Short,EUR,2021-07-11T05:45:36.431769Z,-110564.26608213701
"Johnston, Woodward and Anderson",EUR,2021-09-19T01:40:45.174397Z,43174.44921875
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-09-02T03:48:28.445666Z,28679.33373340446
"Kaur, Kemp and Turner",EUR,2021-07-19T08:31:54.311466Z,40238.16796875
"Kaur, Kemp and Turner",EUR,2021-10-14T18:11:20.856991Z,-27055.72386817998
Langlois S.A.R.L.,EUR,2021-06-02T18:10:50.952268Z,-10467.1708984375
Langlois S.A.R.L.,EUR,2021-09-03T02:32:58.8704Z,-47400.185958985305
Mars,EUR,2021-07-15T01:02:05.557999Z,-14336.566315493124
Poirier S.A.R.L.,EUR,2021-05-28T19:09:06.204727Z,-26700.669007823613
Putz,EUR,2021-11-12T22:09:34.105694Z,-99606.328125
Samson,EUR,2021-01-27T22:25:10.580743Z,-66012.64756680839
Scholz AG,EUR,2021-03-31T22:49:03.509099Z,-74239.5882430606
Teixeira S.A.S.,EUR,2021-07-20T16:55:59.452291Z,-76397.07059032717
Welch-Ryan,EUR,2021-04-01T11:58:31.930751Z,22445.82692770017
Bourdon S.A.,EUR,2021-09-17T15:19:10.891984Z,38802.23046875
Cichorius,EUR,2021-05-02T15:50:05.88787Z,43174.44921875
"Cooper, Bailey and Barker",EUR,2021-02-10T20:51:02.801937Z,8737.8583984375
"Cooper, Bailey and Barker",EUR,2021-10-27T22:48:14.185555Z,-87156.99020649864
Ferreira S.A.R.L.,EUR,2021-01-28T17:24:18.768577Z,-18492.92652027027
Franke,EUR,2021-03-30T22:47:25.272214Z,-87839.45901660087
Georges S.A.,EUR,2022-08-24T08:45:36.135537Z,-73125.62
Grein Groth,EUR,2021-03-19T18:17:03.505818Z,64746.98046875
Morin Boulanger et Fils,EUR,2021-02-28T20:36:17.274266Z,86350.484375
Morin Boulanger et Fils,EUR,2021-09-26T06:23:27.523798Z,-41958.322
Samson et Fils,EUR,2022-04-21T07:47:42.929035Z,-83686.3211
Scholz AG,EUR,2021-01-21T02:34:02.50913Z,-66393.2886
Stichting Mol,EUR,2022-02-11T15:16:09.734873Z,-83656.4684
"Stokes, Adams and Robinson",EUR,2021-03-19T13:43:33.691583Z,97027.20746070326
Teixeira S.A.S.,EUR,2021-03-01T21:33:12.26125Z,45727.90625
Andrews-Finch,EUR,2021-08-25T18:59:04.935975Z,-75231.46478641563
Auger Legros SARL,EUR,2021-03-05T02:01:03.683923Z,-44499.548067804644
Bender Scheibe GmbH & Co. OHG,EUR,2021-05-12T17:15:55.410695Z,76397.63365339024
Bosch & van Haspengouw,EUR,2021-06-05T19:23:59.413376Z,34398.70421408251
Bourdon S.A.,EUR,2021-02-14T17:07:51.274804Z,-51851.95553699767
"Cooke, Cook and Bell",EUR,2021-10-24T01:51:04.115443Z,-9389.577758060026
Coolen NV,EUR,2021-10-15T16:52:13.657068Z,-53364.383297771456
"Cooper, Bailey and Barker",EUR,2021-05-25T11:05:30.364351Z,15920.3935546875
Drub Mende e.V.,EUR,2021-09-09T21:06:10.93043Z,46508.41015625
Grein Groth,EUR,2021-02-04T02:36:36.48718Z,85488.52047271992
Gröttner,EUR,2021-03-22T19:50:58.824937Z,-96715.61835712117
Hayes and Sons,EUR,2023-01-27T20:40:51.636007Z,-87138.3162
Henderson-Wright,EUR,2021-03-16T12:45:39.289918Z,-66925.18746876704
Kaul GbR,EUR,2021-03-29T15:54:13.097227Z,-35952.99609651787
Kaul GbR,EUR,2021-05-19T19:27:17.985914Z,99983.25045551169
Leduc,EUR,2021-03-06T23:15:14.377261Z,62944.004860123285
Mars,EUR,2021-01-10T03:45:20.263806Z,-84537.51037221432
Moran PLC,EUR,2021-09-30T18:48:44.84769Z,-75007.5602287681
Moran PLC,EUR,2021-10-17T16:34:11.803159Z,109132.30567417771
Samson,EUR,2021-11-28T10:08:21.903437Z,-66598.8206
Samson et Fils,EUR,2021-06-25T17:24:14.506645Z,69849.3203125
"Sanderson, Fox and Holland",EUR,2021-03-06T21:44:14.229764Z,-74797.4808
Sontag,EUR,2021-07-17T00:20:04.162271Z,-18234.617385995545
Sontag,EUR,2021-10-07T03:01:52.55137Z,12541.482374644382
Trespa,EUR,2021-10-11T22:22:02.123159Z,-70706.46633475581
Wagenvoort Groep,EUR,2021-05-12T05:32:59.113338Z,-75663.74022048364
Andrews-Finch,EUR,2021-05-07T16:28:47.523442Z,58409.69921875
Armstrong Inc,EUR,2021-09-15T18:02:21.808829Z,79201.22836652442
Cichorius,EUR,2021-07-30T23:03:44.809778Z,93598.86659833991
Coolen NV,EUR,2021-06-06T20:01:23.742414Z,-13113.203125
"Cooper, Bailey and Barker",EUR,2021-08-08T22:54:39.174247Z,-74686.26842744867
Delahaye,EUR,2021-05-13T20:24:53.436028Z,89070.74824121875
Delahaye,EUR,2021-09-16T13:57:22.861847Z,110322.16624738778
Drub Mende e.V.,EUR,2021-08-22T04:49:00.692588Z,94657.984375
Ehlert,EUR,2021-04-29T13:59:30.249461Z,43069.26046111901
Fabre S.A.,EUR,2021-03-16T20:02:05.785033Z,20503.12109375
Fitzgerald Inc,EUR,2021-03-02T23:05:38.293473Z,-20638.331999762922
Franke,EUR,2021-11-02T09:07:01.559913Z,61269.32761413098
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-01-04T17:28:15.613153Z,67062.78153153154
"Houghton, Murray and Thomas",EUR,2021-04-28T16:21:15.344911Z,-87278.92030483372
Johnson Group,EUR,2021-07-31T14:57:21.143649Z,13004.1005859375
Johnson-Dawson,EUR,2021-09-02T03:48:28.445666Z,94205.07847992003
"Kaur, Kemp and Turner",EUR,2021-02-24T01:48:41.3212Z,22889.90625
Leblanc S.A.S.,EUR,2021-07-05T04:49:55.856849Z,67148.73385823642
Legendre Maury S.A.,EUR,2021-03-25T00:30:43.804192Z,47502.34765625
Moran PLC,EUR,2021-08-04T11:18:49.97038Z,5262.423887396647
Nelson Group,EUR,2021-11-12T02:51:31.157595Z,-71463.3359375
Poirier S.A.R.L.,EUR,2021-03-24T01:57:52.277053Z,-81153.99033902324
Pruvost,EUR,2021-07-03T10:12:27.734672Z,62105.3468
Samson,EUR,2021-07-03T11:35:57.931238Z,-59243.69289336498
Samson et Fils,EUR,2021-10-07T18:57:22.237934Z,93457.77658209158
"Simpson, Thompson and Lamb",EUR,2021-02-01T08:55:53.48794Z,100806.28073607577
Stichting Mol,EUR,2021-02-05T13:55:19.26765Z,87483.98423303198
Stichting Mol,EUR,2021-10-12T15:04:12.577783Z,-925.3958226832918
Teixeira S.A.S.,EUR,2021-05-03T03:21:40.308714Z,-27589.00073704322
Wagenvoort Groep,EUR,2021-10-20T20:31:35.298766Z,-36591.268077287816
"Wilkinson, Bennett and Stanley",EUR,2021-03-09T11:53:25.679167Z,-35296.1354
de Koning NV,EUR,2021-03-04T16:12:49.102207Z,4966.89504059981
le Gallen & van Gelder,EUR,2022-09-08T20:12:41.2672Z,61704.118
Armstrong Inc,EUR,2021-10-15T16:52:13.657068Z,53364.383297771456
Auger Legros SARL,EUR,2021-03-30T02:14:00.85037Z,77844.22275349809
Bosch & van Haspengouw,EUR,2021-11-06T21:00:55.747464Z,29199.244451614537
Fitzgerald Inc,EUR,2021-01-23T03:19:01.236297Z,95276.7265625
Hope-Short,EUR,2021-07-20T16:55:59.452291Z,-16890.41015625
"Houghton, Murray and Thomas",EUR,2021-02-01T09:21:15.533691Z,-54244.24035753225
"Howard, McCarthy and Harris",EUR,2021-10-28T02:10:47.734139Z,53323.99376202045
Kaul GbR,EUR,2021-09-27T07:24:22.805047Z,64476.74401375059
Koninklijke van Brunswijk,EUR,2021-02-05T13:55:19.26765Z,89090.96157252758
Moran PLC,EUR,2021-11-20T17:18:13.713753Z,-85419.24473630934
Pruvost,EUR,2021-07-28T09:37:22.758286Z,-84379.69713134186
Remmers & Gruijl,EUR,2021-04-11T07:11:18.923369Z,-80613.93891684081
Remmers & Gruijl,EUR,2021-07-20T18:19:51.832981Z,48978.52689416945
Salz,EUR,2021-07-16T23:30:33.102608Z,-97382.5179163638
Samson et Fils,EUR,2021-07-13T19:27:31.012204Z,90594.83167377904
"Sanderson, Fox and Holland",EUR,2021-04-07T10:11:05.848455Z,88257.39050006814
Schofield PLC,EUR,2021-08-28T21:26:35.645127Z,-72143.18645795475
de Koning NV,EUR,2021-07-19T01:53:35.600617Z,30837.59400057355
Armstrong Inc,EUR,2022-09-25T22:00:37.3728Z,38841.8694
Bourdon S.A.,EUR,2021-06-22T11:23:20.69159Z,-13623.697916666666
Cameron-Buckley,EUR,2021-07-03T22:04:58.444146Z,-95053.609375
Cichorius,EUR,2021-04-29T20:17:39.671649Z,71503.95625889047
"Cooper, Bailey and Barker",EUR,2021-10-06T21:32:47.813871Z,-1692.6964099173185
Fabre SA,EUR,2021-08-27T10:34:36.887992Z,-57442.373026116
Fischer,EUR,2021-03-23T23:27:53.407815Z,-25688.251
Franke,EUR,2023-05-31T16:46:22.309889Z,33056.1674
Freudenberger Grein Groth GmbH & Co. KG,EUR,2021-06-06T11:26:22.169222Z,47887.04563136017
"Gough, Evans and Blackburn",EUR,2021-04-29T20:17:39.671649Z,-71503.95625889047
"Gough, Evans and Blackburn",EUR,2022-01-08T17:35:39.467294Z,71697.664
Guibert S.A.S.,EUR,2021-06-13T04:05:18.272001Z,83448.40625
Haneberg & Cammel,EUR,2021-10-13T05:23:23.52166Z,42012.53515625
Hope-Short,EUR,2021-03-31T22:49:03.509099Z,7899.4185
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-03-22T19:50:58.824937Z,86565.3232235044
"Kaur, Kemp and Turner",EUR,2021-01-07T04:37:43.436423Z,-47491.1953125
Kostolzin AG,EUR,2021-08-23T01:07:11.796396Z,-81311.8628496918
Kusch,EUR,2021-12-01T10:22:22.262324Z,-46999.7119
Le Gall SARL,EUR,2021-01-06T13:07:33.427195Z,74077.88051209104
Moran PLC,EUR,2021-05-22T03:10:30.628868Z,-6955.537465919867
Remmers & Gruijl,EUR,2021-04-07T10:11:05.848455Z,-88257.39050006814
"Smith, Francis and Hurst",EUR,2021-09-22T09:19:51.058474Z,74892.34382408725
Striebitz,EUR,2021-02-28T06:10:54.130758Z,70175.4855
Valette Fleury SA,EUR,2021-05-02T15:50:05.88787Z,-43174.44921875
"Wilkinson, Bennett and Stanley",EUR,2022-01-03T14:40:02.912216Z,-42136.2239
Winters Groep,EUR,2021-05-02T22:08:40.881199Z,14305.65234375
Andrews-Finch,EUR,2022-06-02T01:30:33.956749Z,-56143.561
Cameron-Buckley,EUR,2021-10-18T15:18:20.778045Z,-48075.87640406369
Evans-Davison,EUR,2021-11-08T10:27:36.379188Z,10558.248318219536
Fabre S.A.,EUR,2021-07-08T01:57:38.479779Z,-90846.06893077288
Ferreira S.A.R.L.,EUR,2023-03-15T13:37:56.360198Z,86185.2913
Fischer,EUR,2021-04-20T15:11:24.105091Z,-64731.441852667274
Goudriaan NV,EUR,2021-04-17T20:33:32.404952Z,34943.12890625
Guibert S.A.S.,EUR,2021-05-26T05:54:25.302751Z,17114.525111657844
Hanegraaff & Hekker,EUR,2021-08-04T05:05:56.167076Z,-31843.95647473537
"Howard, McCarthy and Harris",EUR,2021-02-09T23:58:23.842028Z,9789.089356626364
Johnson-Dawson,EUR,2022-05-18T20:59:12.704922Z,30742.8848
Jäntsch Schweitzer GmbH & Co. KG,EUR,2021-06-29T00:57:01.096148Z,-82861.296875
Le Gall SARL,EUR,2021-04-11T06:20:35.855091Z,-3011.088467329689
Leblanc S.A.S.,EUR,2021-08-06T01:10:39.78503Z,-73291.97042437174
Legendre Maury S.A.,EUR,2022-01-14T23:52:50.549145Z,2401.3666
Morin Boulanger et Fils,EUR,2021-01-24T01:33:19.50793Z,89733.2545174223
Poirier S.A.R.L.,EUR,2021-03-19T13:43:33.691583Z,-41214.453125
Pruvost,EUR,2021-11-06T04:21:13.654663Z,-55396.77665165591
Remmers & Gruijl,EUR,2021-10-06T12:24:09.113559Z,26549.94921875
Samson et Fils,EUR,2021-10-24T01:41:17.482772Z,-12543.660710990027
"Wilkinson, Bennett and Stanley",EUR,2021-05-17T03:49:33.642464Z,77069.66007440025
